Source,Destination,Distance
Bangalore Sub Foreign Post,Subramanyapura,7.857466962217086
Bangalore Sub Foreign Post,Tavarekere,51.579966773699745
Bangalore Sub Foreign Post,Thalaghattapura,13.57145166403922
Bangalore Sub Foreign Post,Thataguni,2.3467019409260015
Bangalore Sub Foreign Post,Thyagarajnagar,2.3467019409260015
Bangalore Sub Foreign Post,Tilaknagar,5.645780973050092
Bangalore Sub Foreign Post,Tyagrajnagar,2.3467019409260015
Bangalore Sub Foreign Post,Ullalu Upanagar,12.733358237531043
Bangalore Sub Foreign Post,Wilson Garden,3.4106142724475026
Bangalore Sub Foreign Post,Wipro Limited,0.0
Bangalore Sub Foreign Post,Yelachenahalli,9.314556433645578
Bangalore Sub Foreign Post,Bagalgunte,12.73556280236933
Bangalore Sub Foreign Post,Bangalore City,0.0
Bangalore Sub Foreign Post,Bangalore Dist Offices Bldg,1.9931514510791892
Bangalore Sub Foreign Post,Bapagrama,2.3467019409260015
Bangalore Sub Foreign Post,Basaveshwaranagar,5.8838801395697855
Bangalore Sub Foreign Post,Chandra Layout,8.076018798860678
Bangalore Sub Foreign Post,Chikkabidarkal,2.3467019409260015
Bangalore Sub Foreign Post,Gayathrinagar,2.3467019409260015
Bangalore Sub Foreign Post,Hampinagar,6.44268258051169
Bangalore Sub Foreign Post,Herohalli,11.383322528231886
Bangalore Sub Foreign Post,Industrial Estate,10.918637617382576
Bangalore Sub Foreign Post,Jalahalli East,9.323800076203932
Bangalore Sub Foreign Post,Jalahalli,8.816290999559413
Bangalore Sub Foreign Post,Jalahalli West,10.554981457629486
Bangalore Sub Foreign Post,K H B Colony,2.3467019409260015
Bangalore Sub Foreign Post,K. G. Road,9.827356144641382
Bangalore Sub Foreign Post,Kamakshipalya,7.450839083244138
Bangalore Sub Foreign Post,Kodigehalli,9.145328813086671
Bangalore Sub Foreign Post,Laggere,8.424279003978063
Bangalore Sub Foreign Post,Magadi Road,2.9280596881175014
Bangalore Sub Foreign Post,Mahalakshmipuram Layout,5.537122835115282
Bangalore Sub Foreign Post,Malleswaram,5.4452934543820986
Bangalore Sub Foreign Post,Malleswaram West,5.4452934543820986
Bangalore Sub Foreign Post,Mathikere,7.020462672138402
Bangalore Sub Foreign Post,Msrit,6.438640755305757
Bangalore Sub Foreign Post,Nagarbhavi,8.997574884283944
Bangalore Sub Foreign Post,Nagasandra,12.498962855779986
Bangalore Sub Foreign Post,Nandini Layout,6.762208531499568
Bangalore Sub Foreign Post,Nelakadiranahalli,2.3467019409260015
Bangalore Sub Foreign Post,Palace Guttahalli,2.564021095937645
Bangalore Sub Foreign Post,Peenya Dasarahalli,11.123372592272938
Bangalore Sub Foreign Post,Peenya I Stage,10.296373991257596
Bangalore Sub Foreign Post,Peenya Small Industries,0.0
Bangalore Sub Foreign Post,Rajajinagar,4.0751704100046435
Bangalore Sub Foreign Post,Rajajinagar IVth Block,0.0
Bangalore Sub Foreign Post,Science Institute,5.136209818874591
Bangalore Sub Foreign Post,Seshadripuram,2.332368456846627
Bangalore Sub Foreign Post,Sri Chowdeshwari,8.22385096113564
Bangalore Sub Foreign Post,Srirampuram,0.0
Bangalore Sub Foreign Post,Swimming Pool Extn,0.0
Bangalore Sub Foreign Post,Tarabanahalli,23.851265223651033
Bangalore Sub Foreign Post,Vidyaranyapura,11.440943213596016
Bangalore Sub Foreign Post,Vijayanagar East,4.998052546817316
Bangalore Sub Foreign Post,Vijayanagar,4.998052546817316
Bangalore Sub Foreign Post,Viswaneedam,2.3467019409260015
Bangalore Sub Foreign Post,Vyalikaval Extn,0.0
Bangalore Sub Foreign Post, West of Chord Road II stage,5.1558626592706345
Bangalore Sub Foreign Post,Yeshwanthpur Bazar,0.0
Bangalore Sub Foreign Post,Yeswanthpura,2.3467019409260015
Bangalore Sub Foreign Post,Anekal,22.2397619742079
Bangalore Sub Foreign Post,Attibele,29.66521388330104
Bangalore Sub Foreign Post,Avathi,38.183877702217266
Bangalore Sub Foreign Post,Bagalur,19.07942728163198
Bangalore Sub Foreign Post,Bandikodigehalli,2.3467019409260015
Bangalore Sub Foreign Post,Bestamaranahalli,2.3467019409260015
Bangalore Sub Foreign Post,Bettahalsur,2.3467019409260015
Bangalore Sub Foreign Post,Bidaraguppe,28.592323998757145
Bangalore Sub Foreign Post,Byagadadenahalli,28.89113858230746
Bangalore Sub Foreign Post,Chamarajasagara,2.3467019409260015
Bangalore Sub Foreign Post,Magadi,39.865818609406396
Bangalore Sub Foreign Post,Chikkajala,21.91467371355983
Bangalore Sub Foreign Post,Chikkanahalli,41.084528052504005
Bangalore Sub Foreign Post,Chunchanakuppe,23.49609412372816
Bangalore Sub Foreign Post,Dasanapura,19.933340376676227
Bangalore Sub Foreign Post,Doddajala,22.945003849355224
Bangalore Sub Foreign Post,Dommasandra,20.888968875286764
Bangalore Sub Foreign Post,Guddanahalli,35.29490505501818
Bangalore Sub Foreign Post,Handenahalli,25.582420143528186
Bangalore Sub Foreign Post,Hunasamaranahalli,18.58687838246638
Bangalore Sub Foreign Post,Indalavadi,2.3467019409260015
Bangalore Sub Foreign Post,Kadabagere,15.43516735265208
Bangalore Sub Foreign Post,Kannur,14.016426867989624
Bangalore Sub Foreign Post,Kugur,21.971163380275808
Bangalore Sub Foreign Post,Madanayakanahalli,16.65128345710104
Bangalore Sub Foreign Post,Marsur,2.3467019409260015
Bangalore Sub Foreign Post,Mayasandra,37.505913351397474
Bangalore Sub Foreign Post,Neralur,2.3467019409260015
Bangalore Sub Foreign Post,Neriga,21.431080840172235
Bangalore Sub Foreign Post,Samandur,24.776435708337775
Bangalore Sub Foreign Post,Sarjapura,24.92940931083894
Bangalore Sub Foreign Post,Sidihoskote,2.3467019409260015
Bangalore Sub Foreign Post,Tarahunise,2.3467019409260015
Bangalore Sub Foreign Post,Tavarekere,51.579966773699745
Bangalore Sub Foreign Post,Thammanayakanahalli,2.3467019409260015
Bangalore Sub Foreign Post,Vanakanahalli,35.93294272237553
Bangalore Sub Foreign Post,Vidyanagara,2.2130137598787925
Bangalore Sub Foreign Post,Yadavanahalli,27.289865430852565
Bellandur,A F Station Yelahanka,17.5444605054726
Bellandur,Agram,2.3467019409260015
Bellandur,Air Force Hospital,0.0
Bellandur,Amruthahalli,9.737849875756412
Bellandur,Anandnagar,6.038091328652794
Bellandur,Arabic College,6.50440031358777
Bellandur,Attur,13.62008272603532
Bellandur,Austin Town,3.2717233318032464
Bellandur,Banaswadi,7.633070157912489
Bellandur,Bangalore Bazaar,6.071048715346689
Bellandur,Kempegowda International Airport,27.283987521305868
Bellandur,Bangalore Sub Foreign Post,0.0
Bellandur,Bellandur,0.0
Bellandur,Benson Town,2.5031874725899343
Bellandur,Bhattarahalli,14.303908305881054
Bellandur,Bidrahalli,2.3467019409260015
Bellandur,BSF Campus Yelahanka,0.0
Bellandur,Byatarayanapura,9.243417587594555
Bellandur,C.V. Raman Nagar,8.018550955272257
Bellandur,CMM Court Complex,0.0
Bellandur,CMP Centre & School,0.0
Bellandur,CRPF Campus Yelahanka,14.010709257119837
Bellandur,Devanagundi,2.3467019409260015
Bellandur,Devasandra,10.784954580945985
Bellandur,Doddagubbi,2.2130137598787925
Bellandur,Doddanekkundi,11.144659744786859
Bellandur,Domlur,5.41012336031938
Bellandur,Doorvaninagar,2.3467019409260015
Bellandur,Dr. Ambedkar Veedhi,0.829415059972122
Bellandur,Dr. Shivarama Karanth Nagar,0.0
Bellandur,EPIP,14.188996150734592
Bellandur,Fraser Town,4.396637140240603
Bellandur,G.K.V.K.,5.298842027225021
Bellandur,Gunjur,50.633824821902365
Bellandur,H.A. Farm,0.0
Bellandur,H.A.L. II Stage,0.0
Bellandur,H.K.P. Road,250.5449120466245
Bellandur,Hebbal Kempapura,8.197295319714557
Bellandur,High Court,0.0
Bellandur,Hoodi,13.611994095776712
Bellandur,Horamavu,9.188966838487696
Bellandur,Hulsur Bazaar,0.0
Bellandur,Indiranagar,5.368524198904276
Bellandur,ISRO Anthariksha Bhavan,0.0
Bellandur,J.C.Nagar,2.3467019409260015
Bellandur,Jakkur,11.179640484950202
Bellandur,Jalavayuvihar,2.3467019409260015
Bellandur,Jeevanbhimanagar,6.969231990068743
Bellandur,Kadugodi Extention SO,16.981650331971604
Bellandur,Kadugodi,18.516607803425014
Bellandur,Kalyananagar,6.741115249165715
Bellandur,Kannamangala,29.94067713777038
Bellandur,Kodigehalli,9.145328813086671
Bellandur,Kothanur,11.104399247313946
Bellandur,Krishnarajapuram RS,0.0
Bellandur,Krishnarajapuram,9.419872455923189
Bellandur,Kundalahalli,13.869042050265865
Bellandur,Legislators Home,0.0
Bellandur,Lingarajapuram,5.372285985987362
Bellandur,Mahadevapura,11.075514996770629
Bellandur,Mahatma Gandhi Road,1.8690304112812637
Bellandur,Marathahalli Colony Maruthi Sevanagar,9.5185588791132
Bellandur,Medimallasandra,26.05667036930999
Bellandur,Mundur,2.3467019409260015
Bellandur,Museum Road,1.5159527909106119
Bellandur,Muthusandra,2.3467019409260015
Bellandur,NAL,9.183067404596107
Bellandur,New Thippasandra,6.789637230283545
Bellandur,P&T Col. Kavalbyrasandra,0.0
Bellandur,Panathur,13.23517245690526
Bellandur,R T Nagar,5.124299539178226
Bellandur,R.M.V. Extension II Stage,0.0
Bellandur,Rajanakunte,21.34823281716178
Bellandur,Rajbhavan,2.3467019409260015
Bellandur,Ramamurthy Nagar,10.062129143280984
Bellandur,Rameshnagar,2.3467019409260015
Bellandur,Richmond Town,2.298231539808217
Bellandur,Sadashivanagar,3.423784490562624
Bellandur,Sahakaranagar,9.955863923198699
Bellandur,Singanayakanahalli,18.91965500693242
Bellandur,Sivan Chetty Gardens,14.010709257119837
Bellandur,St. Thomas Town,6.164622621163842
Bellandur,Training Command IAF,0.0
Bellandur,Vartur,17.17789826995947
Bellandur,Vasanthanagar,1.4130891452760652
Bellandur,Venkateshapura,4.92216563282701
Bellandur,Vidhana Soudha,0.10159709404337716
Bellandur,Vimanapura,8.054421933453742
Bellandur,Virgonagar,16.67727646949956
Bellandur,Viveknagar,4.378931568415051
Bellandur,Whitefield,18.53859750436344
Bellandur,Yelahanka,13.534193778377702
Bellandur,Yelahanka Satellite Town,12.272740114531008
Bellandur,Bangalore G.P.O.,2.2130137598787925
Bellandur,Adugodi,4.535577284897676
Bellandur,Agara,8.948112596394951
Bellandur,Anjanapura,13.936750363903444
Bellandur,Ashoknagar,0.0
Bellandur,BSk II Stage,10.077542856947812
Bellandur,Banashankari III Stage,6.1706536682785895
Bellandur,Banashankari,7.361954976383821
Bellandur,Bangalore Corporation Building,3.9599019970710376
Bellandur,Bannerghatta Road,5.560732249598835
Bellandur,Bannerghatta,49.872957797440755
Bellandur,Basavanagudi,4.498005357070281
Bellandur,Begur,13.086182210504141
Bellandur,Bangalore Viswavidalaya,2.2130137598787925
Bellandur,Bolare,27.50708103420454
Bellandur,Bommanahalli,8.568415744648219
Bellandur,Bommasandra Industrial Estate,21.325952832588
Bellandur,Carmelram,12.915131072783813
Bellandur,Chamrajpet,3.9014825203001555
Bellandur,Chandapura,23.460851098691343
Bellandur,Chandapura,23.460851098691343
Bellandur,Chickpet,1.8469920086995444
Bellandur,Chikkalasandra,8.82187139503954
Bellandur,Chudenapura,2.3467019409260015
Bellandur,DasarahalliSrinagar,2.3467019409260015
Bellandur,Deepanjalinagar,6.727607083704526
Bellandur,Dharmaram College,5.228071916171186
Bellandur,Doddakallasandra,11.079217415837745
Bellandur,Electronics City,16.1511667038424
Bellandur,Gaviopuram Extension,14.833300536855592
Bellandur,Girinagar,6.673068157659694
Bellandur,Gottigere,13.640964337464304
Bellandur,Government Electric Factory,6.47286737443452
Bellandur,Haragadde,24.944251289056865
Bellandur,Hennagara,23.01251197853695
Bellandur,HSR Layout,9.107642923535328
Bellandur,Hulimangala,33.46969135685631
Bellandur,Hulimavu,11.388480148660157
Bellandur,Hulimavu,11.388480148660157
Bellandur,J P Nagar,7.767076220274079
Bellandur,Jayanagar,5.627318601620277
Bellandur,Jayanagar West,5.427278784657212
Bellandur,Jayangar III Block,6.892675491885517
Bellandur,Jigani,22.15267098991266
Bellandur,JP Nagar III Phase,7.4940798040122045
Bellandur,JP Nagar VIII phase,7.4940798040122045
Bellandur,Kallubalu,23.377297016503814
Bellandur,Kathriguppe,7.169316625871855
Bellandur,Konanakunte,11.347509160859582
Bellandur,Koramangala I Block,7.105533953386622
Bellandur,Koramangala,6.03454500963226
Bellandur,Koramangala VI Bk,0.0
Bellandur,Kumaraswamy Layout,8.58738701502395
Bellandur,Kumbalagodu,19.248210221093526
Bellandur,Kumbalgodu Gollahalli,14.034331843458412
Bellandur,Madhavan Park,4.805106861856226
Bellandur,Madivala,6.965267706667654
Bellandur,Mallathahalli,9.462109267762239
Bellandur,Mavalli,3.092470017142775
Bellandur,Mico Layout,7.190918186651179
Bellandur,Mount St Joseph,12.31407485674657
Bellandur,Muthanallur,26.299618535775082
Bellandur,Nayandahalli,8.682806901695624
Bellandur,Padmanabhnagar,2.3467019409260015
Bellandur,Pampamahakavi Road,250.5449120466245
Bellandur,Ragihalli,26.809614916279898
Bellandur,Rajarajeshwarinagar,9.352199036706676
Bellandur,Ramohalli,20.37538947158475
Bellandur,Rv Niketan,14.034331843458412
Bellandur,Sampangiramnagar,2.3467019409260015
Bellandur,Shanthinagar,0.0
Bellandur,St. Johns Medical College,6.387200392937769
Bellandur,State Bank Of Mysore Colony,0.0
Bellandur,Subramanyapura,7.857466962217086
Bellandur,Tavarekere,51.579966773699745
Bellandur,Thalaghattapura,13.57145166403922
Bellandur,Thataguni,2.3467019409260015
Bellandur,Thyagarajnagar,2.3467019409260015
Bellandur,Tilaknagar,5.645780973050092
Bellandur,Tyagrajnagar,2.3467019409260015
Bellandur,Ullalu Upanagar,12.733358237531043
Bellandur,Wilson Garden,3.4106142724475026
Bellandur,Wipro Limited,0.0
Bellandur,Yelachenahalli,9.314556433645578
Bellandur,Bagalgunte,12.73556280236933
Bellandur,Bangalore City,0.0
Bellandur,Bangalore Dist Offices Bldg,1.9931514510791892
Bellandur,Bapagrama,2.3467019409260015
Bellandur,Basaveshwaranagar,5.8838801395697855
Bellandur,Chandra Layout,8.076018798860678
Bellandur,Chikkabidarkal,2.3467019409260015
Bellandur,Gayathrinagar,2.3467019409260015
Bellandur,Hampinagar,6.44268258051169
Bellandur,Herohalli,11.383322528231886
Bellandur,Industrial Estate,10.918637617382576
Bellandur,Jalahalli East,9.323800076203932
Bellandur,Jalahalli,8.816290999559413
Bellandur,Jalahalli West,10.554981457629486
Bellandur,K H B Colony,2.3467019409260015
Bellandur,K. G. Road,9.827356144641382
Bellandur,Kamakshipalya,7.450839083244138
Bellandur,Kodigehalli,9.145328813086671
Bellandur,Laggere,8.424279003978063
Bellandur,Magadi Road,2.9280596881175014
Bellandur,Mahalakshmipuram Layout,5.537122835115282
Bellandur,Malleswaram,5.4452934543820986
Bellandur,Malleswaram West,5.4452934543820986
Bellandur,Mathikere,7.020462672138402
Bellandur,Msrit,6.438640755305757
Bellandur,Nagarbhavi,8.997574884283944
Bellandur,Nagasandra,12.498962855779986
Bellandur,Nandini Layout,6.762208531499568
Bellandur,Nelakadiranahalli,2.3467019409260015
Bellandur,Palace Guttahalli,2.564021095937645
Bellandur,Peenya Dasarahalli,11.123372592272938
Bellandur,Peenya I Stage,10.296373991257596
Bellandur,Peenya Small Industries,0.0
Bellandur,Rajajinagar,4.0751704100046435
Bellandur,Rajajinagar IVth Block,0.0
Bellandur,Science Institute,5.136209818874591
Bellandur,Seshadripuram,2.332368456846627
Bellandur,Sri Chowdeshwari,8.22385096113564
Bellandur,Srirampuram,0.0
Bellandur,Swimming Pool Extn,0.0
Bellandur,Tarabanahalli,23.851265223651033
Bellandur,Vidyaranyapura,11.440943213596016
Bellandur,Vijayanagar East,4.998052546817316
Bellandur,Vijayanagar,4.998052546817316
Bellandur,Viswaneedam,2.3467019409260015
Bellandur,Vyalikaval Extn,0.0
Bellandur, West of Chord Road II stage,5.1558626592706345
Bellandur,Yeshwanthpur Bazar,0.0
Bellandur,Yeswanthpura,2.3467019409260015
Bellandur,Anekal,22.2397619742079
Bellandur,Attibele,29.66521388330104
Bellandur,Avathi,38.183877702217266
Bellandur,Bagalur,19.07942728163198
Bellandur,Bandikodigehalli,2.3467019409260015
Bellandur,Bestamaranahalli,2.3467019409260015
Bellandur,Bettahalsur,2.3467019409260015
Bellandur,Bidaraguppe,28.592323998757145
Bellandur,Byagadadenahalli,28.89113858230746
Bellandur,Chamarajasagara,2.3467019409260015
Bellandur,Magadi,39.865818609406396
Bellandur,Chikkajala,21.91467371355983
Bellandur,Chikkanahalli,41.084528052504005
Bellandur,Chunchanakuppe,23.49609412372816
Bellandur,Dasanapura,19.933340376676227
Bellandur,Doddajala,22.945003849355224
Bellandur,Dommasandra,20.888968875286764
Bellandur,Guddanahalli,35.29490505501818
Bellandur,Handenahalli,25.582420143528186
Bellandur,Hunasamaranahalli,18.58687838246638
Bellandur,Indalavadi,2.3467019409260015
Bellandur,Kadabagere,15.43516735265208
Bellandur,Kannur,14.016426867989624
Bellandur,Kugur,21.971163380275808
Bellandur,Madanayakanahalli,16.65128345710104
Bellandur,Marsur,2.3467019409260015
Bellandur,Mayasandra,37.505913351397474
Bellandur,Neralur,2.3467019409260015
Bellandur,Neriga,21.431080840172235
Bellandur,Samandur,24.776435708337775
Bellandur,Sarjapura,24.92940931083894
Bellandur,Sidihoskote,2.3467019409260015
Bellandur,Tarahunise,2.3467019409260015
Bellandur,Tavarekere,51.579966773699745
Bellandur,Thammanayakanahalli,2.3467019409260015
Bellandur,Vanakanahalli,35.93294272237553
Bellandur,Vidyanagara,2.2130137598787925
Bellandur,Yadavanahalli,27.289865430852565
Benson Town,A F Station Yelahanka,15.416038981710516
Benson Town,Agram,4.331963698967467
Benson Town,Air Force Hospital,2.5031874725899343
Benson Town,Amruthahalli,7.686293399249021
Benson Town,Anandnagar,4.263610878366786
Benson Town,Arabic College,4.01302313319901
Benson Town,Attur,11.965587016575926
Benson Town,Austin Town,4.238110569188076
Benson Town,Banaswadi,5.478290262095865
Benson Town,Bangalore Bazaar,5.920219867988352
Benson Town,Kempegowda International Airport,24.797930129498408
Benson Town,Bangalore Sub Foreign Post,2.5031874725899343
Benson Town,Bellandur,2.5031874725899343
Benson Town,Benson Town,0.0
Benson Town,Bhattarahalli,12.332081366167785
Benson Town,Bidrahalli,4.331963698967467
Benson Town,BSF Campus Yelahanka,2.5031874725899343
Benson Town,Byatarayanapura,7.198386531456133
Benson Town,C.V. Raman Nagar,6.7271244498256255
Benson Town,CMM Court Complex,2.5031874725899343
Benson Town,CMP Centre & School,2.5031874725899343
Benson Town,CRPF Campus Yelahanka,12.364979518071625
Benson Town,Devanagundi,4.331963698967467
Benson Town,Devasandra,9.113680495298388
Benson Town,Doddagubbi,3.5923190193856946
Benson Town,Doddanekkundi,10.036485392814816
Benson Town,Domlur,5.389390595139581
Benson Town,Doorvaninagar,4.331963698967467
Benson Town,Dr. Ambedkar Veedhi,1.705321234297112
Benson Town,Dr. Shivarama Karanth Nagar,2.5031874725899343
Benson Town,EPIP,12.986562937417885
Benson Town,Fraser Town,2.2235480028709955
Benson Town,G.K.V.K.,4.46750162818058
Benson Town,Gunjur,48.84824345257107
Benson Town,H.A. Farm,2.5031874725899343
Benson Town,H.A.L. II Stage,2.5031874725899343
Benson Town,H.K.P. Road,248.9600472402559
Benson Town,Hebbal Kempapura,6.045067041505019
Benson Town,High Court,2.5031874725899343
Benson Town,Hoodi,12.159305418365246
Benson Town,Horamavu,6.898366383999047
Benson Town,Hulsur Bazaar,2.5031874725899343
Benson Town,Indiranagar,4.786049596091613
Benson Town,ISRO Anthariksha Bhavan,2.5031874725899343
Benson Town,J.C.Nagar,4.331963698967467
Benson Town,Jakkur,8.97789090583785
Benson Town,Jalavayuvihar,4.331963698967467
Benson Town,Jeevanbhimanagar,6.401741520970791
Benson Town,Kadugodi Extention SO,15.515023840517395
Benson Town,Kadugodi,16.993814232410074
Benson Town,Kalyananagar,4.50167751872863
Benson Town,Kannamangala,29.288573700936254
Benson Town,Kodigehalli,7.540038423101704
Benson Town,Kothanur,8.601418815246614
Benson Town,Krishnarajapuram RS,2.5031874725899343
Benson Town,Krishnarajapuram,7.724602431528758
Benson Town,Kundalahalli,12.84416502781612
Benson Town,Legislators Home,2.5031874725899343
Benson Town,Lingarajapuram,2.9974106262615114
Benson Town,Mahadevapura,9.575590566938828
Benson Town,Mahatma Gandhi Road,2.5526434488325376
Benson Town,Marathahalli Colony Maruthi Sevanagar,8.793936362754073
Benson Town,Medimallasandra,25.00635337370403
Benson Town,Mundur,4.331963698967467
Benson Town,Museum Road,2.7979511952158194
Benson Town,Muthusandra,4.331963698967467
Benson Town,NAL,9.164697163569572
Benson Town,New Thippasandra,5.999614815668464
Benson Town,P&T Col. Kavalbyrasandra,2.5031874725899343
Benson Town,Panathur,12.939426607801376
Benson Town,R T Nagar,3.3164233343965455
Benson Town,R.M.V. Extension II Stage,2.5031874725899343
Benson Town,Rajanakunte,19.555301607526513
Benson Town,Rajbhavan,4.331963698967467
Benson Town,Ramamurthy Nagar,8.13254138913966
Benson Town,Rameshnagar,4.331963698967467
Benson Town,Richmond Town,3.9053353802177653
Benson Town,Sadashivanagar,2.8833187976943497
Benson Town,Sahakaranagar,8.140108470531
Benson Town,Singanayakanahalli,17.11291715573785
Benson Town,Sivan Chetty Gardens,12.364979518071625
Benson Town,St. Thomas Town,3.770657453123533
Benson Town,Training Command IAF,2.5031874725899343
Benson Town,Vartur,16.261530897310205
Benson Town,Vasanthanagar,1.26985905974792
Benson Town,Venkateshapura,2.4204270356082094
Benson Town,Vidhana Soudha,2.48870303819391
Benson Town,Vimanapura,7.557177405945276
Benson Town,Virgonagar,14.696948072866958
Benson Town,Viveknagar,5.2341028943463375
Benson Town,Whitefield,17.043297851921384
Benson Town,Yelahanka,11.476416965517226
Benson Town,Yelahanka Satellite Town,10.42201316793847
Benson Town,Bangalore G.P.O.,3.5923190193856946
Benson Town,Adugodi,6.150037328856088
Benson Town,Agara,6.4817341052622455
Benson Town,Anjanapura,16.325175068813486
Benson Town,Ashoknagar,2.5031874725899343
Benson Town,BSk II Stage,12.544476358853043
Benson Town,Banashankari III Stage,8.638218272953667
Benson Town,Banashankari,9.765298968550903
Benson Town,Bangalore Corporation Building,3.650273145410341
Benson Town,Bannerghatta Road,7.555192920758344
Benson Town,Bannerghatta,52.09158807835126
Benson Town,Basavanagudi,6.968827237540301
Benson Town,Begur,14.981537341734091
Benson Town,Bangalore Viswavidalaya,3.5923190193856946
Benson Town,Bolare,29.980417404658525
Benson Town,Bommanahalli,10.112353530903759
Benson Town,Bommasandra Industrial Estate,22.875864284732664
Benson Town,Carmelram,12.952651217811207
Benson Town,Chamrajpet,6.337537064736397
Benson Town,Chandapura,24.585823595411146
Benson Town,Chandapura,24.585823595411146
Benson Town,Chickpet,4.318071241279489
Benson Town,Chikkalasandra,11.32445587645024
Benson Town,Chudenapura,4.331963698967467
Benson Town,DasarahalliSrinagar,4.331963698967467
Benson Town,Deepanjalinagar,9.014442500513072
Benson Town,Dharmaram College,7.115162665530353
Benson Town,Doddakallasandra,13.525727509907048
Benson Town,Electronics City,17.48569558718775
Benson Town,Gaviopuram Extension,16.002770817803682
Benson Town,Girinagar,9.108877395416947
Benson Town,Gottigere,15.814471795158093
Benson Town,Government Electric Factory,4.883865637032534
Benson Town,Haragadde,26.620510291898007
Benson Town,Hennagara,24.47887731288654
Benson Town,HSR Layout,10.296913633402795
Benson Town,Hulimangala,32.304062463203984
Benson Town,Hulimavu,13.39894810593557
Benson Town,Hulimavu,13.39894810593557
Benson Town,J P Nagar,9.855815521827257
Benson Town,Jayanagar,7.978898002839121
Benson Town,Jayanagar West,7.734417785153919
Benson Town,Jayangar III Block,9.373953057823302
Benson Town,Jigani,23.926249568213258
Benson Town,JP Nagar III Phase,9.664770575368527
Benson Town,JP Nagar VIII phase,9.664770575368527
Benson Town,Kallubalu,25.28536346210158
Benson Town,Kathriguppe,9.669561220114597
Benson Town,Konanakunte,13.70057501688171
Benson Town,Koramangala I Block,8.271777682035857
Benson Town,Koramangala,7.360488782054785
Benson Town,Koramangala VI Bk,2.5031874725899343
Benson Town,Kumaraswamy Layout,11.038063059524251
Benson Town,Kumbalagodu,21.608874182413928
Benson Town,Kumbalgodu Gollahalli,16.4373154835839
Benson Town,Madhavan Park,7.131525023968041
Benson Town,Madivala,8.648438505366132
Benson Town,Mallathahalli,11.377391238670176
Benson Town,Mavalli,5.549700798131495
Benson Town,Mico Layout,9.205613501955364
Benson Town,Mount St Joseph,14.464717409012346
Benson Town,Muthanallur,27.214650211762955
Benson Town,Nayandahalli,10.969490953259752
Benson Town,Padmanabhnagar,4.331963698967467
Benson Town,Pampamahakavi Road,248.9600472402559
Benson Town,Ragihalli,29.004447601490526
Benson Town,Rajarajeshwarinagar,11.662081855352358
Benson Town,Ramohalli,22.517146064135943
Benson Town,Rv Niketan,16.4373154835839
Benson Town,Sampangiramnagar,4.331963698967467
Benson Town,Shanthinagar,2.5031874725899343
Benson Town,St. Johns Medical College,7.916543216663463
Benson Town,State Bank Of Mysore Colony,2.5031874725899343
Benson Town,Subramanyapura,10.33669225744398
Benson Town,Tavarekere,53.592277431656186
Benson Town,Thalaghattapura,16.056600402224888
Benson Town,Thataguni,4.331963698967467
Benson Town,Thyagarajnagar,4.331963698967467
Benson Town,Tilaknagar,7.862903365661362
Benson Town,Tyagrajnagar,4.331963698967467
Benson Town,Ullalu Upanagar,14.535520392699276
Benson Town,Wilson Garden,5.493735072598292
Benson Town,Wipro Limited,2.5031874725899343
Benson Town,Yelachenahalli,11.703065169102834
Benson Town,Bagalgunte,12.600080373441388
Benson Town,Bangalore City,2.5031874725899343
Benson Town,Bangalore Dist Offices Bldg,4.493432140879713
Benson Town,Bapagrama,4.331963698967467
Benson Town,Basaveshwaranagar,7.063700672394953
Benson Town,Chandra Layout,10.000123566162774
Benson Town,Chikkabidarkal,4.331963698967467
Benson Town,Gayathrinagar,4.331963698967467
Benson Town,Hampinagar,8.60685824538155
Benson Town,Herohalli,12.719292406707808
Benson Town,Industrial Estate,9.371580189855225
Benson Town,Jalahalli East,8.80666556437851
Benson Town,Jalahalli,8.114300561207225
Benson Town,Jalahalli West,10.085411090959388
Benson Town,K H B Colony,4.331963698967467
Benson Town,K. G. Road,12.23766152841557
Benson Town,Kamakshipalya,9.002640560399904
Benson Town,Kodigehalli,7.540038423101704
Benson Town,Laggere,9.159518213248704
Benson Town,Magadi Road,4.943956939007334
Benson Town,Mahalakshmipuram Layout,6.284507838774301
Benson Town,Malleswaram,5.345937998827493
Benson Town,Malleswaram West,5.345937998827493
Benson Town,Mathikere,6.399549483672492
Benson Town,Msrit,5.635143320376009
Benson Town,Nagarbhavi,11.06598333785179
Benson Town,Nagasandra,12.578994192043726
Benson Town,Nandini Layout,7.3285128354269355
Benson Town,Nelakadiranahalli,4.331963698967467
Benson Town,Palace Guttahalli,2.676359096683975
Benson Town,Peenya Dasarahalli,11.142308000847757
Benson Town,Peenya I Stage,10.554456517033003
Benson Town,Peenya Small Industries,2.5031874725899343
Benson Town,Rajajinagar,5.4473567247208345
Benson Town,Rajajinagar IVth Block,2.5031874725899343
Benson Town,Science Institute,4.54004000700999
Benson Town,Seshadripuram,3.1668367661053956
Benson Town,Sri Chowdeshwari,6.6367127907155625
Benson Town,Srirampuram,2.5031874725899343
Benson Town,Swimming Pool Extn,2.5031874725899343
Benson Town,Tarabanahalli,21.594808528630967
Benson Town,Vidyaranyapura,10.110667506409762
Benson Town,Vijayanagar East,6.953760657074447
Benson Town,Vijayanagar,6.953760657074447
